date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-17 18:24:46,DondePlowman,UTKnoxville,0,1,30,"I am so happy about this and awed by the courage of Frankie & Laura McGinnis and Tom Satkowiak. Hope you will watch this beautiful video about all three of them. #WillingnessToAct",,,#WillingnessToAct,1218237744163565569,https://twitter.com/DondePlowman/status/1218237744163565569
2020-01-17 15:31:46,DondePlowman,,0,6,58,"Great meeting this morning with @UT_President, UTK engineering faculty &amp; doctoral students &amp; Volkswagen executives to discuss this new partnership at our research park.The innovation hub - a game changer- fits our mission as Tennessee’s land grant Research 1 university perfectly. https://twitter.com/UTKnoxville/status/1218187955618975746",,@UT_President,,1218194207002845185,https://twitter.com/DondePlowman/status/1218194207002845185
2020-01-17 10:11:45,DondePlowman,MasseyForSenate,0,0,7,"What a great experience for these students who will represent our campus really well and provide tremendous support for our elected officials. What they learn this semester will last them a lifetime. Thanks Senator Massey.",,,,1218113673648054272,https://twitter.com/DondePlowman/status/1218113673648054272
2020-01-17 10:04:01,DondePlowman,UTIAg,0,0,2,"@TNFarmBureau, our partnership with you all has made great things happen for our state Looking forward to the future we are building together.",,@TNFarmBureau,,1218111724328538115,https://twitter.com/DondePlowman/status/1218111724328538115
2020-01-17 10:00:53,DondePlowman,UTIA_SVP,0,0,18,"Yesterday - a great day for our community.",,,,1218110937598656512,https://twitter.com/DondePlowman/status/1218110937598656512
2020-01-16 18:51:36,DondePlowman,,3,7,112,"Could not be prouder of this guy, Vice Chancellor Tyvi Small, who received the Diversity Award today at the Martin Luther King Leadership Awards Luncheon in front of 800+ folks. Wonderful to see his work and passion for a better world recognized by this amazing community.",,,,1217882107130851328,https://twitter.com/DondePlowman/status/1217882107130851328
2020-01-16 11:12:38,DondePlowman,,1,0,16,"Yesterday we hosted lunch for staff in colleges of engineering, architecture, campus communication/marketing. Thanks to the room full of staff who attended and for the great conversation we had about becoming a workplace of choice. Many good ideas & suggestions #WillingnessToAct",,,#WillingnessToAct,1217766607419736065,https://twitter.com/DondePlowman/status/1217766607419736065
2020-01-16 10:32:18,DondePlowman,traveloften,0,0,0,"So glad you were there Debbie.",,,,1217756456604270593,https://twitter.com/DondePlowman/status/1217756456604270593
2020-01-16 00:43:13,DondePlowman,,2,2,30,"Powerful presentation by Sarah Hillyer, Director of Center for Sport, Peace & Society today at Chancellor’s Associates about the center’s amazing work around the world. So much good work - that is making life better around the world- happening here at UTK.",,,,1217608208384249857,https://twitter.com/DondePlowman/status/1217608208384249857
2020-01-15 16:52:15,DondePlowman,,1,1,35,"A new group-University Leadership Council-made up of cabinet, deans, faculty, staff & student representatives met for the 1st time this morning. Great conversation about our principles of engagement & how to be THE workplace of choice. Change starts with the leaders.",,,,1217489687243300869,https://twitter.com/DondePlowman/status/1217489687243300869
2020-01-15 12:06:29,DondePlowman,,0,1,35,"Great visiting Senator Massey in her office yesterday. We appreciate her support for UT.",,,,1217417770712944640,https://twitter.com/DondePlowman/status/1217417770712944640
2020-01-15 12:04:40,DondePlowman,KathyFarrellUNL,0,0,6,"Congrats all around @KathyFarrellUNL and @NebraskaBiz",,@KathyFarrellUNL @NebraskaBiz,,1217417313714044928,https://twitter.com/DondePlowman/status/1217417313714044928
2020-01-14 23:10:29,DondePlowman,YagerTweets,0,0,17,"Great to be with you Senator Yager. We thank every elected representative who met with us today. @UT_President",,@UT_President,,1217222482421321728,https://twitter.com/DondePlowman/status/1217222482421321728
2020-01-14 14:08:32,DondePlowman,,0,3,30,"It’s Tuesday. Chancellor’s Office Hours start up again NEXT Tuesday at 4 pm in the Student Union. Today I am in Nashville with @UT_President for the Opening Seasion of the Tennessee General Assembly.#greattimetobeaVol",,@UT_President,#greattimetobeaVol,1217086094954639360,https://twitter.com/DondePlowman/status/1217086094954639360
2020-01-13 21:22:15,DondePlowman,UTSystemNews,0,2,20,"Our first event begins tonight at 7 pm in the Student Union. Come join me and hear Theotis Robinson speak. His story is inspiring and has impacted this place. #willingnesstoact #leadershipmatters",,,#willingnesstoact #leadershipmatters,1216832858397999104,https://twitter.com/DondePlowman/status/1216832858397999104
2020-01-12 19:56:26,DondePlowman,LadyVol_Hoops,0,0,19,"So fun to watch this team. #greattimetobeaVol",,,#greattimetobeaVol,1216448874279251975,https://twitter.com/DondePlowman/status/1216448874279251975
2020-01-12 18:32:04,DondePlowman,,2,2,52,"We are cheering on the Lady Vols with Dean of Social Work, Lori Messenger. Another physical game. Go Lady Vols!",,,,1216427641584193538,https://twitter.com/DondePlowman/status/1216427641584193538
2020-01-12 00:45:10,DondePlowman,ShawnStrother1,0,0,0,"Thanks Shawn!",,,,1216159145986088963,https://twitter.com/DondePlowman/status/1216159145986088963
2020-01-11 23:57:17,DondePlowman,,4,0,103,"Enjoyed watching the VOLS beat South Carolina this afternoon with Mike & Alice Wirth. Mike is Dean of College of Communication & Information. Huge crowd, noisy fans, and a hard fought WIN. Coach Pruitt & football team were honored for their Gator Bowl victory! #greattimetobeaVol",,,#greattimetobeaVol,1216147095062708227,https://twitter.com/DondePlowman/status/1216147095062708227
2020-01-11 20:32:04,DondePlowman,Vol_Hoops,0,3,206,"Congrats Vols! Physical game and we won!",,,,1216095450492698631,https://twitter.com/DondePlowman/status/1216095450492698631
2020-01-11 13:08:56,DondePlowman,,0,1,5,"This is National Human Trafficking Awareness Day. I 1st learned of this horrific problem when Dean at @NebraskaBiz &amp; our marketing faculty organized an annual conference on human trafficking.I used to think it only happened in other parts of the world. Not true. Today learn more!",,@NebraskaBiz,,1215983933130756096,https://twitter.com/DondePlowman/status/1215983933130756096
2020-01-10 11:56:17,DondePlowman,SECNetwork,0,1,87,"Congratulations to Lady Vols on an amazing win.",,,,1215603263611068422,https://twitter.com/DondePlowman/status/1215603263611068422
2020-01-10 10:47:26,DondePlowman,,0,0,18,"So impressed with Our campus’s graduate student leaders. I loved getting time last night to speak with the Graduate Student Senate. They make me hopeful for the future. They are already exercising the Willingness to Act. #greattimetobeaVol",,,#greattimetobeaVol,1215585936597299200,https://twitter.com/DondePlowman/status/1215585936597299200
2020-01-10 01:28:08,DondePlowman,UT_Admissions,0,0,14,"I met Sage and she is awesome!",,,,1215445184407838720,https://twitter.com/DondePlowman/status/1215445184407838720
2020-01-09 13:06:56,DondePlowman,RikBarrera,0,2,17,"Managers do things right. Leaders do the right things. Agreed?",,,,1215258655131602944,https://twitter.com/DondePlowman/status/1215258655131602944
2020-01-09 01:34:13,DondePlowman,,1,3,45,"I met up with these two Resident Assistants & dorm director who were giving away hot chocolate this morning (very tasty) and encouraging students to apply to be an RA. My first leadership experience was as an RA. A great opportunity to learn to lead. I encourage students to apply",,,,1215084327299682311,https://twitter.com/DondePlowman/status/1215084327299682311
2020-01-08 20:11:32,DondePlowman,UTK_SAA,0,3,25,"UTK Student Alumni Associates already modeling what being a Volunteer alum looks like - stepping forward in service for a lifetime. They greeted students this morning, helped serve breakfast, and made people feel at home. #greattimetobeaVol",,,#greattimetobeaVol,1215003120352276484,https://twitter.com/DondePlowman/status/1215003120352276484
2020-01-08 15:41:08,DondePlowman,,0,2,31,"When Welcome Wednesday is on the first day of class, it’s a party. That free breakfast for any student is very popular. The Chick-Filet chicken biscuit is by far the most popular item. About 600 students will get one today. Our Alumni Association models what it means to give back",,,,1214935075218956289,https://twitter.com/DondePlowman/status/1214935075218956289
2020-01-08 15:36:34,DondePlowman,tennalum,0,0,21,"Excited to win that hat this morning!",,,,1214933923773517829,https://twitter.com/DondePlowman/status/1214933923773517829
2020-01-08 11:40:59,DondePlowman,,0,2,41,"First day of class. The chance to begin again! Our new Express Bus between UTIA and the rest of campus starts today. Picking up every 8 minutes. Thanks UTK Parking & Transit in responding to this need. https://parking.utk.edu/2019/12/04/new-ag-express-route-to-start-wednesday-january-8-2020/",,,,1214874636527247360,https://twitter.com/DondePlowman/status/1214874636527247360
2020-01-08 02:04:02,DondePlowman,,0,0,51,"Loved watching the men’s basketball team tonight win over Missouri on the road. #greattimetobeaVol",,,#greattimetobeaVol,1214729441668190209,https://twitter.com/DondePlowman/status/1214729441668190209
2020-01-08 00:31:57,DondePlowman,,1,1,28,"Dr. Don Bruce, Professor of Economics, is our Faculty Athletic Representative, an important role on our campus. He has developed a national reputation for his work with NCAA workgroups. He introduced me to his peer at Indiana at the Gator Bowl. Thanks, Don, for your leadership.",,,,1214706271573696513,https://twitter.com/DondePlowman/status/1214706271573696513
2020-01-07 02:53:57,DondePlowman,,0,2,35,"Had a great time at the Tennessee Pork Producers Association (TPPA) tonight in Murfreesboro.Saw many folks including this group - Phyllis Ferguson - TPPA, Kevin Hensley & Rhedona Rose - Farm Bureau, Kim Doddridge - TN Department of Agriculture. Also tasted some fine pork dishes.",,,,1214379618637103104,https://twitter.com/DondePlowman/status/1214379618637103104
2020-01-06 11:50:09,DondePlowman,,0,8,55,"“Let nothing dim the light that shines from within” (Maya Angelou). Great thought for starting this new year - let the light shine.",,,,1214152169361944576,https://twitter.com/DondePlowman/status/1214152169361944576
2020-01-05 21:52:42,DondePlowman,,0,0,35,"Love the way the Lady Vols are battling and now up 35-33 against Kentucky. They are working hard. Go Lady Vols.",,,,1213941418550534146,https://twitter.com/DondePlowman/status/1213941418550534146
2020-01-04 19:03:42,DondePlowman,,1,0,47,"Had a lot of fun watching our men’s basketball game with one of our awesome deans - Theresa Lee, Dean of College of Arts & Sciences.",,,,1213536499138007040,https://twitter.com/DondePlowman/status/1213536499138007040
2020-01-04 12:31:16,DondePlowman,HarvardBiz,1,0,11,"This list seems spot-on to me.",,,,1213437740836179968,https://twitter.com/DondePlowman/status/1213437740836179968
2020-01-03 21:07:20,DondePlowman,ehaag,3,0,44,"You all did an unbelievable job and I enjoyed every minute of our work/fun together over the last few days. Totally professional in every respect. Thanks for bringing Vol Nation together in so many different ways this week in Jacksonville. #greattimetobeaVol",,,#greattimetobeaVol,1213205224950771712,https://twitter.com/DondePlowman/status/1213205224950771712
2020-01-03 19:49:14,DondePlowman,,8,42,467,"0-471.The number of times a football bowl team has been down by 13 points with 5 minutes to go & pulled off a victory.I can’t stop thinking about 0-471. The next time I face a difficulty I’m going to think 0-471, summon the courage, & find a way. 0-471, a nice ring to it.",,,,1213185570131726336,https://twitter.com/DondePlowman/status/1213185570131726336
2020-01-03 19:27:44,DondePlowman,JamieWoodson,2,5,74,"Vol Nation is unlike anything I’ve ever seen. Their love and faith in this university is so deep.",,,,1213180161438429186,https://twitter.com/DondePlowman/status/1213180161438429186
2020-01-03 05:07:53,DondePlowman,LadyVol_Hoops,0,0,11,"Big congrats to Lady Vols on their win tonight. First conference win!",,,,1212963769795727361,https://twitter.com/DondePlowman/status/1212963769795727361
2020-01-03 05:01:34,DondePlowman,,1,0,29,"These two members of Vol Nation came all the way from Brazil to attend the Gator Bowl and watch the Vols beat Indiana.",,,,1212962182436139010,https://twitter.com/DondePlowman/status/1212962182436139010
2020-01-03 04:09:32,DondePlowman,,0,0,25,"Met lots of future Vols today at the Big Orange Tailgate. These two and 798 other members of Vol Nation showed up to spread the love and get ready for a wild game. #greattimetobeaVol",,,#greattimetobeaVol,1212949085675806720,https://twitter.com/DondePlowman/status/1212949085675806720
2020-01-03 04:03:16,DondePlowman,,0,1,105,"What a win! What heart! Our team never gave up and no one in this awesome group has a voice left. #greattimetobeaVol",,,#greattimetobeaVol,1212947510844698624,https://twitter.com/DondePlowman/status/1212947510844698624
2020-01-03 00:03:51,DondePlowman,,1,4,121,"About 2/3 orange and 1-3 red.",,,,1212887257859932160,https://twitter.com/DondePlowman/status/1212887257859932160
